gamma,alpha,epsilon,iters,optimal_path_length,valid_path,seed,sigma,rewards
0.9096735515742366,0.9872715174461949,0.21029756292823581,9999,10,False,0,0.5333333333333333,"[[None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None]]"
0.9096735515742366,0.9872715174461949,0.21029756292823581,9999,18,False,1,0.26666666666666666,"[[None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None]]"
0.9096735515742366,0.9872715174461949,0.21029756292823581,344,23,True,2,0.0,"[0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999]"
0.9096735515742366,0.9872715174461949,0.21029756292823581,9999,23,True,2,0.26666666666666666,"[0.72, 0.7, 0.7699999999999999, 0.6799999999999999, 0.72, 0.73, 0.69, 0.69, 0.6699999999999999, 0.72, 0.73, 0.74, 0.7, 0.7, 0.71, 0.7699999999999999, 0.74, 0.7, 0.74, 0.69, 0.7699999999999999, 0.7599999999999999, 0.69, 0.6399999999999999, 0.69, 0.7, 0.71, 0.71, 0.6699999999999999, 0.74, 0.6499999999999999, 0.7699999999999999, 0.71, 0.72, 0.75, 0.75, 0.6499999999999999, 0.69, 0.73, 0.72, 0.7699999999999999, 0.7, 0.71, 0.72, 0.75, 0.71, 0.74, 0.72, 0.71, 0.71, 0.7599999999999999, 0.71, 0.75, 0.72, 0.7699999999999999, 0.72, 0.6599999999999999, 0.69, 0.74, 0.72, 0.6799999999999999, 0.74, 0.6799999999999999, 0.73, 0.75, 0.6799999999999999, 0.72, 0.6799999999999999, 0.6799999999999999, 0.73, 0.73, 0.74, 0.72, 0.7, 0.6499999999999999, 0.71, 0.74, 0.72, 0.72, 0.6599999999999999, 0.69, 0.72, 0.6599999999999999, 0.72, 0.75, 0.7, 0.72, 0.72, 0.6699999999999999, 0.6399999999999999, 0.69, 0.6499999999999999, 0.71, 0.7, 0.75, 0.7, 0.72, 0.72, 0.6699999999999999, 0.71]"
0.9558707535016299,0.6504647785976049,0.9781457626569314,9999,6,False,0,0.8,"[[None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None]]"
0.9827865462406571,0.23067261837231864,0.6372201123108029,9999,23,True,4,0.8,"[0.11999999999999944, -0.18000000000000083, -0.2700000000000009, -0.4800000000000011, -6.661338147750939e-16, 0.01999999999999935, 0.15999999999999948, -0.4600000000000011, -0.05000000000000071, 0.10999999999999943, 0.03999999999999937, 0.1799999999999995, 0.20999999999999952, -0.07000000000000073, -0.30000000000000093, 0.0699999999999994, -0.2700000000000009, 0.22999999999999954, -0.010000000000000675, -0.44000000000000106, -0.08000000000000074, -6.661338147750939e-16, 0.3299999999999996, -0.21000000000000085, -0.1500000000000008, -0.10000000000000075, 0.01999999999999935, -0.43000000000000105, 0.05999999999999939, -0.07000000000000073, -0.23000000000000087, 0.04999999999999938, 0.11999999999999944, 0.04999999999999938, -0.09000000000000075, 0.13999999999999946, 0.2799999999999996, -0.2700000000000009, -0.390000000000001, 0.08999999999999941, -0.020000000000000684, 0.02999999999999936, -0.05000000000000071, 0.03999999999999937, -0.08000000000000074, -0.010000000000000675, -0.07000000000000073, -0.20000000000000084, -0.20000000000000084, -0.8500000000000014, 0.11999999999999944, 0.2699999999999996, -6.661338147750939e-16, -0.13000000000000078, -0.030000000000000693, 0.09999999999999942, 0.01999999999999935, 0.2899999999999996, -0.13000000000000078, -0.22000000000000086, -0.23000000000000087, 0.22999999999999954, -0.17000000000000082, -0.010000000000000675, -0.030000000000000693, -0.06000000000000072, 0.0799999999999994, 0.009999999999999343, 0.1899999999999995, -0.4800000000000011, -0.2700000000000009, 0.05999999999999939, -0.11000000000000076, -0.06000000000000072, -0.2900000000000009, 0.2999999999999996, -0.4700000000000011, -0.08000000000000074, -0.0400000000000007, -0.33000000000000096, 0.21999999999999953, -0.390000000000001, -0.0400000000000007, -0.1400000000000008, -0.13000000000000078, -0.24000000000000088, -0.1600000000000008, -0.1500000000000008, -6.661338147750939e-16, 0.15999999999999948, -0.09000000000000075, -0.30000000000000093, 0.13999999999999946, -0.5700000000000012, -0.09000000000000075, 0.10999999999999943, -0.42000000000000104, -0.21000000000000085, -0.21000000000000085, -0.4800000000000011]"
0.9096735515742366,0.9872715174461949,0.21029756292823581,376,23,True,3,0.0,"[0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999]"
0.9558707535016299,0.6504647785976049,0.9781457626569314,9999,22,False,4,0.5333333333333333,"[[None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None]]"
0.9096735515742366,0.9872715174461949,0.21029756292823581,9999,4,False,1,0.5333333333333333,"[[None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None]]"
0.9096735515742366,0.9872715174461949,0.21029756292823581,9999,23,True,3,0.26666666666666666,"[0.74, 0.7699999999999999, 0.72, 0.6399999999999999, 0.75, 0.7, 0.74, 0.71, 0.72, 0.71, 0.73, 0.72, 0.73, 0.6599999999999999, 0.7, 0.73, 0.6599999999999999, 0.69, 0.71, 0.72, 0.7599999999999999, 0.69, 0.7, 0.6799999999999999, 0.7, 0.69, 0.71, 0.6699999999999999, 0.71, 0.6599999999999999, 0.72, 0.7, 0.74, 0.74, 0.71, 0.6499999999999999, 0.7, 0.72, 0.6699999999999999, 0.6699999999999999, 0.6799999999999999, 0.6599999999999999, 0.7699999999999999, 0.6799999999999999, 0.74, 0.71, 0.73, 0.73, 0.7699999999999999, 0.72, 0.72, 0.71, 0.72, 0.71, 0.72, 0.6799999999999999, 0.69, 0.73, 0.69, 0.74, 0.69, 0.72, 0.6499999999999999, 0.71, 0.69, 0.6699999999999999, 0.69, 0.71, 0.71, 0.73, 0.6499999999999999, 0.71, 0.6699999999999999, 0.7, 0.7, 0.75, 0.6799999999999999, 0.74, 0.72, 0.71, 0.74, 0.6699999999999999, 0.71, 0.69, 0.75, 0.74, 0.71, 0.72, 0.74, 0.71, 0.74, 0.6699999999999999, 0.6699999999999999, 0.71, 0.6399999999999999, 0.74, 0.75, 0.7599999999999999, 0.75, 0.7]"
0.9096735515742366,0.9872715174461949,0.21029756292823581,459,23,True,4,0.0,"[0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999]"
0.9096735515742366,0.9872715174461949,0.21029756292823581,9999,18,False,2,0.5333333333333333,"[[None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None]]"
0.9096735515742366,0.9872715174461949,0.21029756292823581,9999,6,False,4,0.26666666666666666,"[[None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None]]"
0.9096735515742366,0.9872715174461949,0.21029756292823581,9999,4,False,3,0.5333333333333333,"[[None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None]]"
0.9037440975393969,0.940792800702364,0.3075647413094651,406,23,True,0,0.0,"[0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999]"
0.9037440975393969,0.940792800702364,0.3075647413094651,9999,20,False,0,0.26666666666666666,"[[None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None]]"
0.9096735515742366,0.9872715174461949,0.21029756292823581,9999,8,False,4,0.5333333333333333,"[[None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None]]"
0.9037440975393969,0.940792800702364,0.3075647413094651,9999,3,False,0,0.5333333333333333,"[[None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None]]"
0.9037440975393969,0.940792800702364,0.3075647413094651,455,23,True,1,0.0,"[0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999]"
0.9037440975393969,0.940792800702364,0.3075647413094651,9999,20,False,1,0.26666666666666666,"[[None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None]]"
0.9096735515742366,0.9872715174461949,0.21029756292823581,9999,4,False,2,0.8,"[[None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None]]"
0.9096735515742366,0.9872715174461949,0.21029756292823581,9999,4,False,3,0.8,"[[None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None]]"
0.9037440975393969,0.940792800702364,0.3075647413094651,238,23,True,2,0.0,"[0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999, 0.7899999999999999]"
0.9037440975393969,0.940792800702364,0.3075647413094651,9999,11,False,2,0.26666666666666666,"[[None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None], [None]]"
